,id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,Booking Status Predicted
15743,57843,3,0,1,0,0,0,1,12,2018,10,3,1,0,0,0,186.0,3,0
15744,57844,2,0,0,1,0,0,0,59,2018,8,29,0,0,0,0,85.0,0,0
15745,57845,2,1,0,2,0,0,0,64,2018,11,27,1,0,0,0,126.0,1,0
15746,57846,2,0,2,3,0,0,1,88,2018,10,9,1,0,0,0,132.3,1,0
15747,57847,2,0,0,2,0,0,1,16,2018,6,2,1,0,0,0,166.0,2,0
15748,57848,2,0,1,2,0,0,0,155,2018,8,14,1,0,0,0,117.3,1,1
15749,57849,2,1,1,1,0,0,0,71,2018,7,7,1,0,0,0,121.5,0,1
15750,57850,2,0,0,3,0,0,1,59,2018,4,29,1,0,0,0,140.4,1,0
15751,57851,2,0,2,0,2,0,0,256,2018,10,16,0,0,0,0,115.0,1,1
15752,57852,2,2,2,2,0,0,3,7,2018,4,3,1,0,0,0,177.3,0,1
15753,57853,2,1,2,2,0,0,0,124,2018,9,5,1,0,0,0,146.03,0,1
15754,57854,2,0,1,0,0,0,0,286,2018,10,16,0,0,0,0,90.0,1,0
15755,57855,2,0,2,3,0,0,0,34,2018,1,1,0,0,0,0,60.0,1,0
15756,57856,1,0,0,4,0,0,0,69,2018,5,18,0,0,0,0,120.0,0,0
15757,57857,2,0,1,1,0,0,0,180,2018,8,26,1,0,0,0,96.3,0,1
15758,57858,2,1,0,3,0,0,0,172,2018,8,16,1,0,0,0,112.5,2,1
15759,57859,2,0,1,3,0,0,0,151,2018,5,5,0,0,0,0,100.0,0,0
15760,57860,2,2,0,2,0,0,0,240,2018,12,14,1,0,0,0,106.2,1,0
15761,57861,1,0,2,2,0,0,0,117,2018,2,21,0,0,0,0,76.0,0,0
15762,57862,2,0,1,2,0,0,0,172,2018,9,12,0,0,0,0,80.75,2,0
15763,57863,2,0,1,1,0,1,1,40,2018,6,17,1,0,0,0,115.2,1,0
15764,57864,2,2,0,4,0,0,3,1,2017,8,26,1,0,0,0,166.0,0,0
15765,57865,2,1,1,1,0,0,0,54,2018,3,31,1,0,0,0,143.1,0,1
15766,57866,2,0,0,4,0,0,0,100,2018,3,16,1,0,0,0,53.24,0,0
15767,57867,2,0,2,1,0,1,1,35,2018,6,26,1,0,0,0,119.1,1,0
15768,57868,2,2,2,2,0,0,3,6,2018,3,11,1,0,0,0,181.0,0,1
15769,57869,2,0,2,3,0,0,0,247,2018,9,26,1,0,0,0,100.3,0,1
15770,57870,3,0,0,3,0,0,1,70,2018,11,23,0,0,0,0,167.45,1,0
15771,57871,2,0,0,3,0,0,0,182,2018,9,28,1,0,0,0,117.9,2,1
15772,57872,2,0,1,2,0,0,0,80,2018,5,2,0,0,0,0,80.75,0,0
15773,57873,2,0,0,1,2,0,0,71,2018,5,10,0,0,0,0,125.1,1,0
15774,57874,2,0,0,4,0,0,1,109,2018,6,28,0,0,0,0,90.95,1,0
15775,57875,1,0,0,2,0,0,0,21,2017,10,15,0,0,0,0,85.0,0,0
15776,57876,2,0,0,2,0,0,0,225,2018,7,12,1,0,0,0,96.3,2,0
15777,57877,1,0,0,1,0,0,0,0,2017,12,14,4,1,0,19,0.0,0,0
15778,57878,3,0,0,3,0,0,1,10,2018,9,9,1,0,0,0,162.33,0,1
15779,57879,2,0,0,4,0,0,0,206,2018,8,25,1,0,0,0,96.3,2,1
15780,57880,2,0,0,1,1,0,0,159,2018,7,2,1,0,0,0,85.5,1,1
15781,57881,1,0,2,2,0,0,0,222,2018,8,28,1,0,0,0,100.8,0,1
15782,57882,2,0,2,5,0,0,0,111,2018,6,7,0,0,0,0,80.24,0,0
15783,57883,1,0,0,2,0,0,0,177,2018,6,3,1,0,0,0,100.0,0,1
15784,57884,2,0,1,1,0,0,1,23,2018,9,24,1,0,0,0,169.0,2,0
15785,57885,1,0,1,3,0,0,0,184,2018,10,10,1,0,0,0,90.9,0,1
15786,57886,1,0,0,1,2,0,0,247,2018,6,29,0,0,0,0,90.0,0,0
15787,57887,2,0,0,2,0,0,0,226,2018,9,13,1,0,0,0,126.9,0,1
15788,57888,2,0,1,1,0,0,0,57,2018,6,20,0,0,0,0,90.67,1,0
15789,57889,1,0,1,5,0,0,0,32,2018,3,20,0,0,0,0,85.0,1,0
15790,57890,2,0,1,4,0,0,0,115,2018,3,28,0,0,0,0,58.0,1,0
15791,57891,1,0,1,1,2,0,0,3,2018,6,10,0,0,0,0,90.0,0,0
15792,57892,1,0,2,2,0,0,0,179,2018,10,28,1,0,0,0,113.4,3,0
15793,57893,2,0,1,3,0,0,0,210,2018,10,8,0,0,0,0,80.75,0,0
15794,57894,2,0,1,2,0,0,0,92,2018,11,11,0,0,0,0,90.0,0,0
15795,57895,2,0,1,2,0,0,1,28,2018,6,20,1,0,0,0,149.33,0,1
15796,57896,2,0,1,0,0,0,0,35,2018,3,25,0,0,0,0,63.0,0,0
15797,57897,2,0,2,1,0,0,0,112,2018,5,6,1,0,0,0,100.3,1,0
15798,57898,2,1,0,1,2,0,0,2,2018,6,20,1,0,0,0,195.0,1,0
15799,57899,3,0,1,1,0,0,1,23,2018,7,1,1,0,0,0,187.0,2,0
15800,57900,2,0,2,1,0,0,0,197,2018,10,6,1,0,0,0,97.02,0,1
15801,57901,2,2,0,1,0,0,3,0,2017,8,23,1,0,0,0,156.0,0,0
15802,57902,2,1,1,2,0,0,0,17,2018,5,21,1,0,0,0,112.0,0,1
15803,57903,1,0,0,3,0,0,0,146,2017,12,29,0,0,0,0,75.0,0,0
15804,57904,1,0,0,2,0,0,0,122,2018,4,15,1,0,0,0,85.0,0,1
15805,57905,2,0,0,3,0,0,1,172,2018,8,15,1,0,0,0,109.8,0,1
15806,57906,2,0,1,2,0,1,1,78,2018,3,18,1,0,0,0,114.3,1,0
15807,57907,2,0,0,2,0,0,1,130,2018,9,29,1,0,0,0,139.5,1,0
15808,57908,2,0,2,2,0,0,0,4,2017,12,26,0,0,0,0,52.5,1,0
15809,57909,2,0,0,2,0,0,0,128,2018,6,8,1,0,0,0,97.71,1,0
15810,57910,2,1,1,2,0,0,0,48,2018,8,29,1,0,0,0,152.1,2,0
15811,57911,2,0,1,1,0,0,0,106,2018,7,25,1,0,0,0,94.5,0,1
15812,57912,2,0,1,3,0,0,0,34,2018,3,24,0,0,0,0,59.5,0,0
15813,57913,2,0,0,4,0,0,2,292,2018,10,23,1,0,0,0,81.82,1,0
15814,57914,1,0,0,1,0,0,0,225,2018,11,18,1,0,0,0,72.9,1,0
15815,57915,0,2,0,1,0,0,2,15,2018,3,2,1,0,0,0,93.0,1,0
15816,57916,3,0,1,1,0,0,0,38,2018,5,7,1,0,0,0,159.3,0,1
15817,57917,1,0,0,2,0,0,0,192,2018,6,15,0,0,0,0,95.0,0,0
15818,57918,2,0,0,3,0,0,0,92,2017,11,5,1,0,0,0,72.25,2,0
15819,57919,2,0,0,1,0,0,0,180,2018,10,3,0,0,0,0,70.0,0,0
15820,57920,2,0,2,3,0,0,0,147,2018,7,18,1,0,0,0,99.45,0,1
15821,57921,2,0,2,2,1,0,0,162,2018,8,27,1,0,0,0,80.75,0,1
15822,57922,2,0,2,5,0,0,1,69,2018,11,27,1,0,0,0,97.87,1,0
15823,57923,2,0,0,4,0,0,0,110,2018,12,9,1,0,0,0,90.0,0,1
15824,57924,2,0,1,3,0,0,0,163,2018,6,30,1,0,0,0,99.45,1,1
15825,57925,2,1,1,2,0,0,0,233,2018,6,23,1,0,0,0,100.3,0,1
15826,57926,2,0,0,3,0,0,0,34,2017,9,23,1,0,0,0,224.67,0,0
15827,57927,1,0,1,2,0,0,0,3,2017,11,6,0,0,0,0,37.33,0,0
15828,57928,1,0,1,3,0,0,1,0,2018,3,24,2,0,0,0,75.0,0,0
15829,57929,2,0,0,2,0,0,0,73,2017,12,2,0,0,0,0,75.0,0,0
15830,57930,2,0,2,2,0,0,0,153,2018,10,16,1,0,0,0,81.0,0,1
15831,57931,2,1,0,1,0,0,0,16,2018,5,6,1,0,0,0,159.0,2,0
15832,57932,2,0,0,3,0,0,0,271,2018,9,12,0,0,0,0,85.67,0,1
15833,57933,2,0,0,2,0,0,0,31,2018,3,4,0,0,0,0,70.0,0,0
15834,57934,2,0,2,3,0,0,0,208,2018,9,11,1,0,0,0,126.9,0,1
15835,57935,3,0,0,2,0,0,1,0,2018,7,19,1,0,0,0,147.3,0,1
15836,57936,2,0,1,1,0,0,0,3,2018,1,16,0,0,0,0,52.0,1,0
15837,57937,2,1,0,1,0,0,0,0,2017,8,29,1,0,0,0,90.0,2,0
15838,57938,2,0,2,5,0,0,1,224,2018,8,28,1,0,0,0,109.31,1,1
15839,57939,2,0,2,5,0,0,0,145,2018,6,29,1,0,0,0,95.0,0,1
15840,57940,0,2,2,1,0,0,2,72,2018,7,25,1,0,0,0,97.54,1,0
15841,57941,2,0,2,5,1,0,0,226,2018,9,1,1,0,0,0,80.75,2,0
15842,57942,2,0,0,3,0,0,0,116,2018,5,10,0,0,0,0,75.0,0,0
15843,57943,2,0,2,1,0,0,0,80,2018,6,11,0,0,0,0,80.75,0,0
15844,57944,1,0,0,3,1,0,0,150,2018,10,26,1,0,0,0,80.1,0,1
15845,57945,2,0,2,5,0,1,0,56,2018,3,8,0,0,0,0,119.75,1,0
15846,57946,2,0,1,4,0,0,0,122,2018,5,4,1,0,0,0,99.45,0,1
15847,57947,1,1,2,2,0,0,0,86,2018,12,30,1,0,0,0,102.6,2,0
15848,57948,2,0,1,3,0,0,0,59,2018,8,29,0,0,0,0,85.0,0,0
15849,57949,2,0,1,3,0,0,0,75,2018,10,30,0,0,0,0,80.0,0,0
15850,57950,3,0,2,2,1,0,3,34,2018,8,22,0,0,0,0,153.0,0,0
15851,57951,2,0,2,0,0,0,0,146,2018,4,24,0,0,0,0,85.0,0,0
15852,57952,2,0,0,3,2,0,0,34,2017,10,23,0,0,0,0,224.67,0,0
15853,57953,1,0,0,1,0,0,0,84,2018,9,7,2,1,0,4,65.0,0,0
15854,57954,2,0,0,2,0,1,0,102,2018,7,24,1,0,0,0,114.3,1,0
15855,57955,1,0,2,1,2,0,0,80,2018,9,18,0,0,0,0,86.0,0,0
15856,57956,3,0,1,0,0,0,1,53,2018,6,27,1,0,0,0,137.7,0,1
15857,57957,3,0,1,1,0,0,1,181,2018,8,15,1,0,0,0,137.7,0,1
15858,57958,2,0,2,2,1,0,0,54,2018,10,2,0,0,0,0,108.0,0,0
15859,57959,2,0,1,2,0,0,0,162,2018,7,27,0,0,0,0,96.3,0,1
15860,57960,2,2,0,1,0,0,3,8,2018,11,7,1,0,0,0,220.0,0,1
15861,57961,2,1,2,1,0,0,0,13,2018,6,28,1,0,0,0,127.0,0,1
15862,57962,2,0,0,2,0,0,0,107,2018,6,10,0,0,0,0,144.0,1,0
15863,57963,2,0,2,1,0,0,1,90,2018,4,23,0,0,0,0,96.3,0,0
15864,57964,2,0,0,1,1,0,0,218,2018,9,17,1,0,0,0,85.5,2,1
15865,57965,2,0,2,2,0,0,0,115,2018,3,20,0,0,0,0,58.0,0,0
15866,57966,3,0,0,2,0,0,1,12,2018,4,26,1,0,0,0,161.0,0,1
15867,57967,2,0,0,3,0,0,0,276,2018,12,9,1,0,0,0,81.43,0,1
15868,57968,2,0,2,2,2,0,0,169,2018,4,15,1,0,0,0,106.0,0,1
15869,57969,2,0,0,2,1,0,0,211,2018,11,18,1,0,0,0,67.5,1,1
15870,57970,2,1,1,3,0,0,0,77,2018,4,7,1,0,0,0,99.45,1,0
15871,57971,2,0,2,2,0,0,0,273,2018,5,13,0,0,0,0,95.0,0,1
15872,57972,2,0,0,3,0,0,0,433,2018,12,8,0,0,0,0,70.0,0,1
15873,57973,2,0,2,1,0,0,0,99,2017,10,10,1,0,0,0,89.25,1,0
15874,57974,2,0,2,3,0,0,0,192,2017,9,25,1,0,0,0,19.15,0,1
15875,57975,3,0,2,5,0,0,1,139,2018,8,13,1,0,0,0,131.34,1,0
15876,57976,2,0,0,2,0,0,0,256,2018,6,15,0,0,0,0,120.0,0,1
15877,57977,1,0,2,1,0,0,0,34,2018,10,2,0,0,0,0,115.0,0,0
15878,57978,2,0,0,3,0,0,0,44,2018,10,17,0,0,0,0,75.0,0,0
15879,57979,2,0,2,5,0,0,1,152,2018,8,21,1,0,0,0,113.9,2,1
15880,57980,2,0,0,2,2,0,0,30,2017,10,16,0,0,0,0,121.0,0,0
15881,57981,2,0,1,3,0,0,0,322,2018,5,19,0,0,0,0,80.0,0,1
15882,57982,2,0,2,5,0,0,1,90,2018,8,31,1,0,0,0,109.66,2,0
15883,57983,1,0,0,3,0,0,4,16,2018,3,17,2,0,0,0,109.0,0,0
15884,57984,3,0,2,1,0,0,1,4,2018,8,15,1,0,0,0,187.0,1,0
15885,57985,1,0,1,5,0,0,0,48,2018,3,8,1,0,0,0,73.9,0,1
15886,57986,2,0,1,2,0,0,0,56,2018,11,5,0,0,0,0,75.0,0,0
15887,57987,2,0,1,3,0,0,0,130,2018,4,25,0,0,0,0,80.75,0,0
15888,57988,1,0,0,1,0,0,0,0,2018,10,6,2,1,0,3,65.0,0,0
15889,57989,2,0,0,1,1,0,0,196,2018,8,30,1,0,0,0,85.5,0,1
15890,57990,2,0,1,4,0,0,0,216,2018,8,6,1,0,0,0,68.55,1,0
15891,57991,2,0,2,2,0,0,2,62,2018,3,13,1,0,0,0,65.66,1,0
15892,57992,2,0,2,0,0,0,0,75,2018,10,30,0,0,0,0,105.0,0,1
15893,57993,2,0,0,2,0,0,0,204,2017,10,9,1,0,0,0,73.65,0,1
15894,57994,2,1,0,3,0,0,0,149,2018,7,27,1,0,0,0,121.5,0,1
15895,57995,3,0,2,2,0,0,1,40,2018,8,21,1,0,0,0,142.2,0,1
15896,57996,3,0,0,3,0,0,1,73,2018,12,8,1,0,0,0,174.0,0,1
15897,57997,2,0,2,2,0,0,0,51,2018,11,4,0,0,0,0,75.0,0,0
15898,57998,2,0,2,3,0,0,0,134,2018,6,9,1,0,0,0,119.85,1,0
15899,57999,2,0,2,1,2,0,0,220,2018,9,17,1,0,0,0,172.0,0,1
15900,58000,2,0,1,2,0,0,0,32,2018,1,4,0,0,0,0,60.0,0,0
15901,58001,2,0,2,3,1,0,0,131,2018,6,29,1,0,0,0,76.23,1,0
15902,58002,1,0,1,0,0,0,0,120,2018,4,23,1,0,0,0,95.2,0,1
15903,58003,2,1,1,1,0,0,0,12,2018,10,5,0,0,0,0,85.0,1,0
15904,58004,3,0,0,2,2,0,1,55,2018,10,21,1,0,0,0,160.6,0,1
15905,58005,1,0,1,1,0,1,0,9,2018,7,22,2,1,0,3,67.0,0,0
15906,58006,2,2,0,1,0,1,3,3,2018,4,16,4,0,0,0,0.0,1,0
15907,58007,2,0,1,3,0,0,0,304,2018,11,5,0,0,0,0,89.0,0,1
15908,58008,2,1,2,5,0,0,0,184,2018,8,9,1,0,0,0,164.25,2,1
15909,58009,2,0,0,4,0,0,0,93,2018,6,3,0,0,0,0,80.75,1,0
15910,58010,2,0,0,2,0,0,0,34,2017,9,30,0,0,0,0,116.0,0,0
15911,58011,2,0,1,0,1,0,0,229,2018,9,18,1,0,0,0,85.5,0,1
15912,58012,2,1,1,3,0,0,0,94,2018,8,3,1,0,0,0,134.1,2,0
15913,58013,2,0,2,2,0,0,0,97,2017,8,19,1,0,0,0,76.5,0,1
15914,58014,1,0,0,1,0,0,0,4,2017,9,18,0,0,0,0,65.0,0,0
15915,58015,3,0,1,0,0,0,1,66,2018,9,5,1,0,0,0,168.3,0,1
15916,58016,2,0,1,2,0,0,0,217,2018,9,1,0,0,0,0,80.75,0,0
15917,58017,2,0,2,2,0,0,0,141,2018,7,1,1,0,0,0,105.3,2,0
15918,58018,2,0,1,4,0,0,0,24,2017,9,15,0,0,0,0,95.0,0,0
15919,58019,1,0,0,4,0,0,0,148,2017,12,30,2,0,0,0,67.0,0,0
15920,58020,2,0,0,2,2,0,0,12,2017,8,14,0,0,0,0,109.0,0,0
15921,58021,2,1,1,4,0,0,0,73,2018,10,12,1,0,0,0,135.0,1,0
15922,58022,1,0,0,2,0,0,0,12,2017,10,20,2,1,0,1,65.0,0,0
15923,58023,1,0,0,1,0,0,0,0,2018,1,27,2,1,3,17,65.0,1,0
15924,58024,2,0,1,0,0,0,0,104,2018,10,16,1,0,0,0,108.0,1,1
15925,58025,2,0,0,2,0,0,1,96,2018,3,30,1,0,0,0,78.2,1,0
15926,58026,2,0,0,1,0,0,0,151,2018,7,1,1,0,0,0,105.3,0,1
15927,58027,2,2,0,1,0,0,3,20,2018,8,17,1,0,0,0,231.0,2,0
15928,58028,2,0,1,1,0,0,0,121,2018,6,24,0,0,0,0,90.0,0,0
15929,58029,1,0,0,4,0,0,0,9,2018,8,1,1,0,0,0,148.5,0,1
15930,58030,2,0,0,3,0,0,1,41,2017,12,8,0,0,0,0,60.0,0,0
15931,58031,2,0,1,1,0,0,0,127,2018,6,28,1,0,0,0,116.51,1,0
15932,58032,2,0,0,2,0,0,0,66,2018,11,24,0,0,0,0,75.0,0,0
15933,58033,2,0,1,2,0,0,0,174,2018,9,28,1,0,0,0,119.85,0,1
15934,58034,2,2,0,2,0,0,3,0,2018,7,25,1,0,0,0,168.3,0,1
15935,58035,1,0,1,2,0,0,0,64,2018,5,17,2,0,0,0,130.0,0,0
15936,58036,2,0,2,9,0,0,0,192,2017,12,28,1,0,0,0,58.91,0,0
15937,58037,2,0,2,2,2,0,0,56,2017,9,19,0,0,0,0,82.0,0,0
15938,58038,2,1,0,2,0,0,0,11,2018,3,25,1,0,0,0,119.0,0,1
15939,58039,2,0,2,2,1,0,0,156,2018,8,11,1,0,0,0,94.5,0,1
15940,58040,1,0,0,2,0,0,0,14,2017,10,15,0,0,0,0,100.0,1,0
15941,58041,2,2,0,3,0,0,3,15,2018,8,9,1,0,0,0,225.2,1,0
15942,58042,2,0,1,0,1,0,0,102,2018,10,11,1,0,0,0,108.0,1,1
15943,58043,2,0,0,1,1,0,0,135,2018,6,16,1,0,0,0,116.1,0,1
15944,58044,2,0,2,5,0,0,1,141,2018,8,18,0,0,0,0,82.45,0,0
15945,58045,2,0,2,2,0,0,0,141,2018,7,23,0,0,0,0,72.25,0,0
15946,58046,2,0,2,4,2,0,0,327,2017,9,9,0,0,0,0,76.0,0,0
15947,58047,2,0,2,3,0,0,1,93,2018,10,9,1,0,0,0,151.2,2,0
15948,58048,2,0,1,3,1,0,0,107,2018,10,16,1,0,0,0,80.75,0,1
15949,58049,2,0,0,2,1,0,0,273,2018,6,24,1,0,0,0,94.5,0,1
15950,58050,2,0,0,1,0,0,1,4,2018,8,23,1,0,0,0,166.0,2,0
15951,58051,3,0,0,3,0,1,1,4,2018,3,23,1,0,0,0,189.0,1,0
15952,58052,2,0,2,1,0,0,0,152,2018,7,10,1,0,0,0,107.0,1,1
15953,58053,2,1,0,1,0,0,1,9,2018,2,6,1,0,0,0,112.0,2,0
15954,58054,2,0,0,2,0,0,0,6,2017,12,5,0,0,0,0,77.0,0,0
15955,58055,2,0,2,3,0,0,0,129,2018,5,13,0,0,0,0,106.25,0,0
15956,58056,2,0,2,2,0,0,1,56,2018,3,19,0,0,0,0,60.0,1,0
15957,58057,1,0,1,1,0,0,0,3,2017,9,21,0,0,0,0,77.0,0,0
15958,58058,2,0,2,2,0,0,0,166,2018,6,9,1,0,0,0,100.3,0,1
15959,58059,2,0,1,3,0,0,0,75,2018,4,17,0,0,0,0,75.0,0,0
15960,58060,2,0,0,3,0,0,1,38,2018,9,15,1,0,0,0,149.4,0,1
15961,58061,2,0,2,6,0,0,1,48,2018,2,27,1,0,0,0,84.2,0,0
15962,58062,1,0,0,1,0,0,0,0,2018,3,2,4,1,0,7,0.0,1,0
15963,58063,2,0,1,3,1,0,0,115,2018,5,11,1,0,0,0,89.25,2,0
15964,58064,2,0,1,3,0,0,1,103,2018,5,5,1,0,0,0,95.88,1,0
15965,58065,2,0,1,2,0,0,0,89,2018,5,11,0,0,0,0,75.0,0,0
15966,58066,3,0,1,2,0,0,0,0,2018,6,20,0,0,0,0,105.4,1,0
15967,58067,2,0,2,3,0,0,0,279,2018,10,12,0,0,0,0,110.0,0,1
15968,58068,2,0,1,3,0,0,0,222,2018,9,29,1,0,0,0,111.35,1,1
15969,58069,2,0,2,2,0,0,2,8,2018,3,5,1,0,0,0,83.03,0,0
15970,58070,2,0,2,3,0,0,0,25,2017,10,27,0,0,0,0,65.0,0,0
15971,58071,2,0,0,1,1,0,0,165,2018,7,20,1,0,0,0,94.5,1,1
15972,58072,2,0,1,1,0,0,0,126,2018,10,8,1,0,0,0,118.8,0,1
15973,58073,2,1,0,4,0,0,2,0,2018,3,24,1,0,0,0,109.1,0,1
15974,58074,2,0,1,3,1,0,0,152,2018,8,23,1,0,0,0,94.05,1,1
15975,58075,2,0,1,2,0,0,1,141,2018,10,3,1,0,0,0,104.4,0,1
15976,58076,2,1,0,1,0,0,0,8,2018,7,18,1,0,0,0,119.0,2,0
15977,58077,2,0,1,2,0,0,0,207,2018,8,10,0,0,0,0,80.75,0,0
15978,58078,2,0,1,2,0,0,0,86,2018,4,20,0,0,0,0,85.0,1,0
15979,58079,2,0,0,2,0,0,1,181,2018,10,11,1,0,0,0,122.4,1,1
15980,58080,2,0,0,2,0,0,1,93,2018,6,7,1,0,0,0,159.3,1,0
15981,58081,2,2,0,1,0,0,3,20,2018,7,1,1,0,0,0,231.0,0,1
15982,58082,2,0,0,3,0,0,0,313,2018,12,1,1,0,0,0,91.8,1,1
15983,58083,2,0,0,1,1,0,0,0,2018,7,15,0,0,0,0,114.0,0,0
15984,58084,1,0,1,1,1,0,0,268,2018,10,23,1,0,0,0,95.4,0,1
15985,58085,2,2,2,2,0,0,3,38,2018,8,13,1,0,0,0,207.9,0,1
15986,58086,2,0,0,2,2,0,0,301,2018,7,30,1,0,0,0,115.0,1,1
15987,58087,2,0,1,4,0,0,1,79,2018,6,5,1,0,0,0,120.6,0,1
15988,58088,2,0,2,1,0,0,0,71,2018,5,22,0,0,0,0,80.75,0,0
15989,58089,2,0,2,2,0,0,0,134,2018,12,4,0,0,0,0,65.0,0,0
15990,58090,2,0,2,5,0,0,1,195,2018,7,17,1,0,0,0,112.2,2,1
15991,58091,2,0,2,2,0,0,0,157,2018,12,7,1,0,0,0,77.03,1,0
15992,58092,2,0,2,3,0,0,0,171,2017,12,26,1,0,0,0,72.25,0,0
15993,58093,1,0,0,1,0,0,0,19,2017,10,1,2,1,1,0,80.0,0,0
15994,58094,2,0,1,2,0,0,0,60,2018,9,18,0,0,0,0,82.0,1,0
15995,58095,2,1,1,2,0,0,1,30,2018,2,14,1,0,0,0,118.2,0,1
15996,58096,2,0,2,5,0,0,0,41,2018,12,21,0,0,0,0,70.0,0,0
15997,58097,3,0,2,2,0,0,1,102,2018,8,19,1,0,0,0,150.3,0,1
15998,58098,1,0,0,1,1,0,0,54,2018,11,4,1,0,0,0,88.0,0,1
15999,58099,1,0,0,3,0,0,0,188,2018,6,23,0,0,0,0,130.0,0,1
16000,58100,2,0,0,1,0,0,0,1,2017,12,27,2,1,0,4,75.0,1,0
16001,58101,1,0,1,0,0,1,0,5,2018,9,26,2,1,0,3,67.0,0,0
16002,58102,2,0,2,2,0,0,0,158,2018,7,24,1,0,0,0,99.45,1,1
16003,58103,2,0,0,2,2,0,0,102,2017,9,16,0,0,0,0,109.0,0,1
16004,58104,2,0,0,4,0,0,0,175,2018,8,3,1,0,0,0,72.25,1,0
16005,58105,2,0,2,2,0,0,1,106,2018,4,17,1,0,0,0,93.08,0,1
16006,58106,2,0,2,1,2,0,0,124,2017,8,5,0,0,0,0,94.5,0,0
16007,58107,3,0,2,0,0,0,1,36,2018,7,2,1,0,0,0,148.5,2,0
16008,58108,1,0,2,1,0,0,0,90,2017,12,27,0,0,0,0,46.33,0,0
16009,58109,3,0,0,4,0,0,1,114,2018,9,1,1,0,0,0,150.45,1,0
16010,58110,2,1,2,3,0,0,1,34,2018,4,24,1,0,0,0,110.8,1,0
16011,58111,1,0,1,2,0,0,1,14,2017,10,5,0,0,0,0,75.0,0,0
16012,58112,2,1,0,1,0,0,1,9,2018,7,25,1,0,0,0,119.0,1,0
16013,58113,2,0,2,1,0,0,1,66,2018,5,14,1,0,0,0,108.11,0,1
16014,58114,2,0,0,2,0,0,0,151,2018,8,19,1,0,0,0,105.3,0,1
16015,58115,2,0,0,4,0,0,0,97,2018,3,23,1,0,0,0,65.42,0,1
16016,58116,2,2,2,5,0,0,3,51,2018,6,28,1,0,0,0,162.3,0,1
16017,58117,3,0,2,5,0,0,1,184,2018,10,17,1,0,0,0,128.7,0,1
16018,58118,2,1,0,1,0,0,0,8,2018,3,16,1,0,0,0,171.0,2,0
16019,58119,2,0,0,2,0,0,0,211,2018,5,31,0,0,0,0,100.0,1,0
16020,58120,2,0,1,2,0,0,0,180,2018,10,2,1,0,0,0,100.8,0,1
16021,58121,2,0,1,1,2,0,0,220,2018,9,29,0,0,0,0,156.0,1,1
16022,58122,2,0,2,4,2,0,0,100,2018,9,28,0,0,0,0,140.0,1,0
16023,58123,2,0,1,4,0,0,1,44,2018,3,22,1,0,0,0,113.8,1,0
16024,58124,2,0,2,1,0,0,1,102,2018,5,17,1,0,0,0,140.4,0,1
16025,58125,1,0,0,3,2,0,0,13,2018,6,8,0,0,0,0,90.0,0,0
16026,58126,2,0,2,5,2,0,0,120,2017,8,20,1,0,0,0,88.38,2,0
16027,58127,2,1,0,2,0,0,0,64,2018,11,25,1,0,0,0,144.0,2,0
16028,58128,2,2,1,1,0,0,3,7,2018,5,21,0,0,0,0,296.0,2,0
16029,58129,2,0,2,0,0,0,1,27,2018,6,26,1,0,0,0,182.0,0,1
16030,58130,2,0,1,2,0,0,0,214,2018,10,16,1,0,0,0,80.75,1,0
16031,58131,3,0,0,4,0,0,5,33,2018,4,2,1,0,0,0,203.02,2,0
16032,58132,2,0,0,2,2,0,0,273,2017,7,13,0,0,0,0,109.0,0,1
16033,58133,2,0,0,4,0,0,0,73,2018,9,6,0,0,0,0,85.0,1,0
16034,58134,3,0,1,1,0,0,0,60,2018,5,13,1,0,0,0,159.3,2,0
16035,58135,2,2,1,2,0,0,5,3,2018,4,18,1,0,0,0,185.57,0,1
16036,58136,2,0,2,1,0,0,0,70,2018,6,3,0,0,0,0,100.0,0,0
16037,58137,1,0,0,1,0,0,2,0,2018,12,16,1,0,0,0,0.0,0,0
16038,58138,2,0,0,2,0,0,1,242,2018,10,20,1,0,0,0,90.95,2,0
16039,58139,2,0,0,4,0,0,2,30,2018,3,16,1,0,0,0,84.52,0,0
16040,58140,2,0,1,2,1,0,0,113,2018,9,12,1,0,0,0,85.0,0,1
16041,58141,2,2,0,2,0,0,3,0,2017,9,26,1,0,0,0,196.0,0,1
16042,58142,2,1,0,1,0,0,0,81,2018,6,8,1,0,0,0,125.1,2,0
16043,58143,2,2,1,0,0,0,3,24,2018,12,26,1,0,0,0,156.6,0,0
16044,58144,1,0,0,1,2,0,0,0,2017,9,8,0,0,0,0,88.0,0,0
16045,58145,3,0,0,2,0,0,5,31,2018,8,30,1,0,0,0,225.4,4,0
16046,58146,2,0,2,5,0,0,0,228,2018,8,27,1,0,0,0,90.95,1,0
16047,58147,2,0,2,3,0,0,1,2,2017,9,4,0,0,0,0,76.5,0,0
16048,58148,2,0,1,2,2,0,0,31,2018,12,4,0,0,0,0,57.6,1,0
16049,58149,1,1,2,1,0,0,1,97,2018,7,23,1,0,0,0,104.96,0,1
